uniprot_accession,gene,kp_ess_in_vitro_call,kp_ess_in_vitro_score,kp_ess_urine_call,kp_ess_urine_score,kp_ess_serum_call,kp_ess_serum_score,kp_ess_in_vivo_call,kp_ess_in_vivo_score,kp_ess_vulnerability_call,kp_ess_sources,ec_transfer_essential,ec_transfer_via,ec_transfer_pident,n_ecoli_orthologs,entero_pct_essential,bacteria_pct_essential,proteomelm_ess_score,proteomelm_ess_essential,proteomelm_ess_status,geptop_score,geptop_essential,geptop_status,fba_essential,fba_growth_ratio,mapped_model_gene,fba_mapping_pident,fba_status,deeplyessential_score,deeplyessential_essential,deeplyessential_status,crispri_ce_library,kpnih1_essential,crispri_invivo_hit,ecoli_keio_essential,ecoli_goodall_essential,ecoli_crispri_rousset18_log2fc,ecoli_crispri_rousset18_essential,ecoli_crispri_wang18_fitness,ecoli_crispri_wang18_essential,ecoli_crispri_multistrain_frac,ecoli_vulnerability_hawkins,ecoli_rbtnseq_min_fitness,n_ecoli_screens_essential,ecoli_experimental_essential,ecoli_vulnerability_score,evidence_experimental,evidence_transfer,evidence_predictor,essentiality_score,experimentally_essential,essentiality_tier,evidence_sources,selectivity
P60340,truB,,,,,,,,,,,False,b3166,100.0,1,0.0,0.473,0.1157,False,ok (head cv_auroc=0.809),0.025,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.831518962885046,False,-1.00452250904,False,0.0,,-2.827,0,False,0.1386,0.1386,0.0,0.08168749999999998,0.0881,False,non_essential,,broad_human_homolog
P60422,rplB,,,,,,,,,,,True,b3317,100.0,1,1.0,0.973,0.9745,True,ok (head cv_auroc=0.809),0.9152,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-7.17947716469835,True,-7.48287166566,True,0.9807692307692308,-0.0615875883208183,,4,True,1.0,1.0,1.0,0.9522624999999999,0.9809,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop,broad_human_homolog
P60438,rplC,,,,,,,,,,,True,b3320,100.0,1,0.929,0.959,0.9995,True,ok (head cv_auroc=0.809),0.9423,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-10.187935617585,True,-7.70958013307,True,0.9814814814814816,-0.0396786638742737,,4,True,1.0,1.0,1.0,0.97805,0.9912,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop,broad_human_homolog
P60472,ispU,,,,,,,,,,,True,b0174,100.0,1,1.0,0.892,0.9493,True,ok (head cv_auroc=0.809),0.8759,True,ok (37 refs),True,0.0,b0174,100.0,in_model,,,deferred,,,,True,True,-7.45890318598378,True,-8.12961374661,True,0.9803921568627452,-0.036257203187835,,4,True,1.0,1.0,1.0,0.9374199999999999,0.975,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop;FBA,broad_human_homolog
P60560,guaC,,,,,,,,,,,False,b0104,100.0,1,0.0,0.027,0.3251,False,ok (head cv_auroc=0.809),0.3414,True,ok (37 refs),False,1.0,b0104,100.0,in_model,,,deferred,,,,False,False,-0.0541240990865943,False,0.305731968369,False,0.0,,-3.333,0,False,0.009,0.009,0.0,0.26497,0.1096,False,non_essential,Geptop,broad_human_homolog
P60595,hisH,,,,,,,,,,,False,b2023,100.0,1,0.0,0.405,0.4676,False,ok (head cv_auroc=0.809),0.0253,False,ok (37 refs),True,0.0,b2023,100.0,in_model,,,deferred,,,,False,False,-0.151208052147308,False,-0.321664517399,False,0.2592592592592592,,-8.934,0,False,0.0322,0.0322,0.0,0.44139,0.1894,False,non_essential,FBA,broad_selective
P60624,rplX,,,,,,,,,,,True,b3309,100.0,1,1.0,0.932,0.9536,True,ok (head cv_auroc=0.809),0.5734,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-7.60665468246069,True,-7.40010746397,True,0.9814814814814816,-0.0696487283147444,,4,True,1.0,1.0,1.0,0.8110249999999999,0.9244,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop,broad_selective
P60651,speB,,,,,,,,,,,False,b2937,100.0,1,0.0,0.135,0.0001,False,ok (head cv_auroc=0.809),0.0302,False,ok (37 refs),False,1.0,b2937,100.0,in_model,,,deferred,,,,False,False,-0.618704631345904,False,-0.384558493798,False,0.0,,-4.025,0,False,0.1031,0.1031,0.0,0.00911,0.0449,False,non_essential,,broad_human_homolog
P60664,hisF,,,,,,,,,,,False,b2025,100.0,1,0.0,0.419,0.0041,False,ok (head cv_auroc=0.809),0.1353,False,ok (37 refs),True,0.0,b2025,100.0,in_model,,,deferred,,,,False,False,-0.295936357734013,False,-0.123709314658,False,0.2592592592592592,,-8.49,0,False,0.0493,0.0493,0.0,0.24264000000000002,0.1168,False,non_essential,FBA,broad_selective
P60716,lipA,,,,,,,,,,,False,b0628,100.0,1,0.643,0.608,0.0714,False,ok (head cv_auroc=0.809),0.3626,True,ok (37 refs),False,1.0,b0628,100.0,in_model,,,deferred,,,,False,True,-2.66827033416288,True,-4.84062304522,False,0.2777777777777778,,,2,True,0.4841,1.0,0.643,0.14448,0.5864,True,essential,Goodall;Rousset18;Geptop,broad_human_homolog
P60720,lipB,,,,,,,,,,,False,b0630,100.0,1,0.143,0.527,0.3769,False,ok (head cv_auroc=0.809),0.344,True,ok (37 refs),False,1.0,b0630,100.0,in_model,,,deferred,,,,False,False,-1.54698283984204,False,-1.31044443664,False,0.0555555555555555,,-4.445,0,False,0.2578,0.2578,0.143,0.29164999999999996,0.2484,False,non_essential,Geptop,broad_human_homolog
P60723,rplD,,,,,,,,,,,True,b3319,100.0,1,1.0,0.973,0.9998,True,ok (head cv_auroc=0.809),0.8631,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-9.32848381555734,True,-8.04361730149,True,0.9814814814814816,-0.12819929130822,,4,True,1.0,1.0,1.0,0.9485374999999999,0.9794,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop,broad_human_homolog
P60752,msbA,,,,,,,,,,,True,b0914,100.0,1,1.0,0.527,0.9286,True,ok (head cv_auroc=0.809),0.67,True,ok (37 refs),True,0.0,b0914,100.0,in_model,,,deferred,,,,True,True,-8.94414420600529,True,-7.99066725773,True,0.9803921568627452,,,4,True,1.0,1.0,1.0,0.8653,0.9461,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop;FBA,broad_human_homolog
P60785,lepA,,,,,,,,,,,False,b2569,100.0,1,0.0,0.5,0.0259,False,ok (head cv_auroc=0.809),0.1694,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-4.12518530895929,True,-8.16163322419,True,0.7407407407407407,,-3.778,2,True,0.8162,0.9,0.0,0.07971249999999999,0.3919,False,likely_essential,Rousset18;Wang18,broad_human_homolog
P60844,aqpZ,,,,,,,,,,,False,b0875,100.0,1,0.0,0.0,0.0025,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b0875,100.0,in_model,,,deferred,,,,False,False,-0.276111960949382,False,0.046995716923,False,0.0,,-3.706,0,False,0.046,0.046,0.0,0.00125,0.0189,False,non_essential,,broad_human_homolog
P60955,lgt,,,,,,,,,,,True,b2828,100.0,1,1.0,0.77,0.9999,True,ok (head cv_auroc=0.809),0.5249,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-6.46313269431004,True,-8.08025608951,True,0.9814814814814816,-0.130427955962355,,4,True,1.0,1.0,1.0,0.8217749999999999,0.9287,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop,broad_selective
P61175,rplV,,,,,,,,,,,True,b3315,100.0,1,1.0,0.919,0.9957,True,ok (head cv_auroc=0.809),0.6688,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-9.19363651106824,True,-8.00248766008,True,0.9803921568627452,-0.0727258186637667,,4,True,1.0,1.0,1.0,0.8731125000000001,0.9492,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop,broad_human_homolog
P61316,lolA,,,,,,,,,,,True,b0891,100.0,1,1.0,0.486,0.9468,True,ok (head cv_auroc=0.809),0.2771,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,,False,-7.33447539455,True,0.9814814814814816,-0.0570553706479444,,3,True,1.0,1.0,1.0,0.6956625,0.8783,True,essential,Keio;Goodall;Wang18;Ecoli;ProteomeLM;Geptop,broad_selective
P61320,lolB,,,,,,,,,,,True,b1209,100.0,1,0.929,0.324,0.966,True,ok (head cv_auroc=0.809),0.1821,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-6.77682901441271,True,-7.90045857009,True,0.9814814814814816,0.408741563807363,,4,True,1.0,1.0,1.0,0.6720374999999998,0.8688,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM,broad_selective
P61887,rffH,,,,,,,,,,,False,b3789,100.0,1,0.0,0.0,0.0001,False,ok (head cv_auroc=0.809),0.1908,False,ok (37 refs),False,1.0,b3789,100.0,in_model,,,deferred,,,,False,False,-0.228433866825666,False,0.0854581029338,False,,,-2.902,0,False,0.0381,0.0381,0.0,0.05729,0.0382,False,non_essential,,broad_human_homolog
P61889,mdh,,,,,,,,,,,False,b3236,100.0,1,0.0,0.027,0.0,False,ok (head cv_auroc=0.809),0.0538,False,ok (37 refs),False,0.9766,b3236,100.0,in_model,,,deferred,,,,False,False,-1.03965272325951,False,-0.299239206828,False,0.0,,-7.04,0,False,0.1733,0.1733,0.0,0.016139999999999998,0.0758,False,non_essential,,broad_human_homolog
P62395,secM,,,,,,,,,,,True,b0097,100.0,1,0.071,0.068,0.9272,True,ok (head cv_auroc=0.809),0.0653,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,False,-5.83203989422912,True,-7.40045857009,True,0.9814814814814816,0.226136819622142,-7.477,3,True,0.972,1.0,1.0,0.6039875,0.8416,True,essential,Keio;Rousset18;Wang18;Ecoli;ProteomeLM,broad_selective
P62399,rplE,,,,,,,,,,,True,b3308,100.0,1,1.0,0.959,1.0,True,ok (head cv_auroc=0.809),0.9735,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-4.21097509651584,True,-7.16568352581,True,0.9814814814814816,-0.050781795113148,,4,True,1.0,1.0,1.0,0.9900624999999998,0.996,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop,broad_human_homolog
P62617,ispF,,,,,,,,,,,True,b2746,100.0,1,1.0,0.716,0.9884,True,ok (head cv_auroc=0.809),0.6544,True,ok (37 refs),True,0.0,b2746,100.0,in_model,,,deferred,,,,True,True,-2.1118897788443,True,-3.11711180902,False,0.3333333333333333,0.482727208437018,,3,True,0.5173,1.0,1.0,0.89052,0.9562,True,essential,Keio;Goodall;Rousset18;Ecoli;ProteomeLM;Geptop;FBA,broad_selective
P62620,ispG,,,,,,,,,,,True,b2515,100.0,1,1.0,0.77,0.9752,True,ok (head cv_auroc=0.809),0.6896,True,ok (37 refs),True,0.0,b2515,100.0,in_model,,,deferred,,,,True,True,-3.82135827787321,True,-5.60461243432,False,0.6111111111111112,0.586387301953536,,3,True,0.6369,1.0,1.0,0.8944799999999999,0.9578,True,essential,Keio;Goodall;Rousset18;Ecoli;ProteomeLM;Geptop;FBA,broad_selective
P62623,ispH,,,,,,,,,,,True,b0029,100.0,1,1.0,0.797,0.8342,True,ok (head cv_auroc=0.809),0.5266,True,ok (37 refs),True,0.0,b0029,100.0,in_model,,,deferred,,,,True,True,-6.51778627091864,True,-5.8531016728,False,0.9629629629629628,0.639998881107839,,3,True,1.0,1.0,1.0,0.77508,0.91,True,essential,Keio;Goodall;Rousset18;Ecoli;ProteomeLM;Geptop;FBA,broad_selective
P62707,gpmA,,,,,,,,,,,False,b0755,100.0,1,0.0,0.514,0.0016,False,ok (head cv_auroc=0.809),0.1279,False,ok (37 refs),False,1.0,b0755,100.0,in_model,,,deferred,,,,False,False,-1.19653778129,False,-0.139890947309,False,0.1666666666666666,,-4.595,0,False,0.1994,0.1994,0.0,0.03917,0.0954,False,non_essential,,broad_human_homolog
P63020,nfuA,,,,,,,,,,,False,b3414,100.0,1,0.0,0.4589999999999999,0.0,False,ok (head cv_auroc=0.809),0.0308,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.529122844174203,False,-0.239999264169,False,0.0185185185185185,,-5.353,0,False,0.0882,0.0882,0.0,0.01155,0.0399,False,non_essential,,broad_human_homolog
P63183,kup,,,,,,,,,,,False,b3747,100.0,1,0.0,0.081,0.0053,False,ok (head cv_auroc=0.809),0.0308,False,ok (37 refs),False,1.0,b3747,100.0,in_model,,,deferred,,,,False,False,-0.494251286922687,False,-0.563582238932,False,0.0,,-2.432,0,False,0.0824,0.0824,0.0,0.01189,0.0377,False,non_essential,,broad_selective
P63224,gmhA,,,,,,,,,,,False,b0222,100.0,1,0.357,0.446,0.0302,False,ok (head cv_auroc=0.809),0.1757,False,ok (37 refs),False,1.0,b0222,100.0,in_model,,,deferred,,,,False,True,-4.67038536074055,True,-0.828017609571,False,0.8703703703703703,,-7.645,2,True,0.7784,1.0,0.357,0.06781,0.4985,True,essential,Goodall;Rousset18,broad_selective
P63228,gmhB,,,,,,,,,,,False,b0200,100.0,1,0.0,0.203,0.5376,True,ok (head cv_auroc=0.809),0.0518,False,ok (37 refs),False,1.0,b0200,100.0,in_model,,,deferred,,,,False,False,-3.18189112400429,True,-1.5402449559,False,0.3703703703703703,,-5.122,1,False,0.5303,0.75,0.0,0.28434,0.4137,False,likely_essential,Rousset18;ProteomeLM,broad_human_homolog
P63235,gadC,,,,,,,,,,,False,b1492,100.0,1,0.0,0.0,0.0003,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b1492,100.0,in_model,,,deferred,,,,False,False,-0.421151668266842,False,0.226318406343,False,0.0,,-3.529,0,False,0.0702,0.0702,0.0,0.00015,0.0281,False,non_essential,,broad_selective
P63284,clpB,,,,,,,,,,,False,b2592,100.0,1,0.0,0.23,0.0014,False,ok (head cv_auroc=0.809),0.1089,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.391616106070508,False,0.284732590927,False,0.0,,-3.324,0,False,0.0653,0.0653,0.0,0.04171249999999999,0.0428,False,non_essential,,broad_human_homolog
P63386,mlaF,,,,,,,,,,,False,b3195,100.0,1,0.0,0.054,0.4663,False,ok (head cv_auroc=0.809),0.0551,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.583122219691404,False,-0.372684711091,False,0.0,,-5.363,0,False,0.0972,0.0972,0.0,0.3121,0.1637,False,non_essential,,broad_selective
P63389,yheS,,,,,,,,,,,False,b3352,100.0,1,0.0,0.027,0.0,False,ok (head cv_auroc=0.809),0.0251,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.22280898039757,False,0.210358571012,False,0.0,,-2.184,0,False,0.0371,0.0371,0.0,0.009412499999999999,0.0186,False,non_essential,,broad_human_homolog
P63883,amiC,,,,,,,,,,,False,b2817,100.0,1,0.0,0.068,0.0001,False,ok (head cv_auroc=0.809),0.1463,False,ok (37 refs),False,1.0,b2817,100.0,in_model,,,deferred,,,,False,False,-0.488668415987615,False,0.0533542331295,False,0.0,,-3.722,0,False,0.0814,0.0814,0.0,0.04394000000000001,0.0501,False,non_essential,,broad_selective
P64423,zntB,,,,,,,,,,,False,b1342,100.0,1,0.0,0.027,0.0942,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.329853935572596,False,0.309376407517,False,0.0,,-2.961,0,False,0.055,0.055,0.0,0.058875000000000004,0.0456,False,non_essential,,broad_selective
P64461,lsrG,,,,,,,,,,,False,b1518,100.0,1,0.0,0.0139999999999999,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b1518,100.0,in_model,,,deferred,,,,False,False,-0.553645343281465,False,0.262645935011,False,,,-5.264,0,False,0.0923,0.0923,0.0,0.0,0.0369,False,non_essential,,broad_selective
P64467,cnu,,,,,,,,,,,False,b1625,100.0,1,0.0,0.122,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.0545860734681437,False,-0.280599642853,False,0.0,,-3.287,0,False,0.0281,0.0281,0.0,0.0,0.0112,False,non_essential,,broad_selective
P64483,proXp-y,,,,,,,,,,,False,b1787,100.0,1,0.0,0.0,0.0002,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.511587667571088,False,0.116054527945,False,0.0,,-4.287,0,False,0.0853,0.0853,0.0,0.000125,0.0342,False,non_essential,,broad_selective
P64512,mgrB,,,,,,,,,,,False,b1826,100.0,1,0.071,0.0139999999999999,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,,False,0.0,,,0,False,,,0.071,0.0,0.0237,False,non_essential,,narrow_selective
P64524,cbtA,,,,,,,,,,,False,b2005,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.349092551956644,False,-0.279137883293,False,,,-7.287,0,False,0.0582,0.0582,0.0,0.0,0.0233,False,non_essential,,narrow_selective
P64534,rcnB,,,,,,,,,,,False,b2107,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.224783427052983,False,-0.267137288028,False,0.0,,-1.695,0,False,0.0375,0.0375,0.0,0.0,0.015,False,non_essential,,broad_selective
P64588,yqjI,,,,,,,,,,,False,b3071,100.0,1,0.0,0.0139999999999999,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.48710095389719,False,0.0252859127322,False,,,-4.481,0,False,0.0812,0.0812,0.0,0.0,0.0325,False,non_essential,,broad_selective
P64594,yhaV,,,,,,,,,,,False,b3130,100.0,1,0.0,0.0,0.0001,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.352731892226438,False,0.0593253568155,False,,,-3.219,0,False,0.0588,0.0588,0.0,6.25e-05,0.0235,False,non_essential,,narrow_selective
P64596,dolP,,,,,,,,,,,False,b3150,100.0,1,0.0,0.216,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.613434828562519,False,0.157387440077,False,0.0,,-7.936,0,False,0.1022,0.1022,0.0,0.0,0.0409,False,non_essential,,broad_selective
P64602,mlaB,,,,,,,,,,,False,b3191,100.0,1,0.0,0.0409999999999999,0.4938,False,ok (head cv_auroc=0.809),0.0653,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,-0.3007142571,False,0.0,,-4.313,0,False,0.0301,0.0301,0.0,0.3331125,0.1453,False,non_essential,,broad_selective
P64604,mlaD,,,,,,,,,,,False,b3193,100.0,1,0.0,0.0409999999999999,0.0126,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-1.09718688338106,False,-0.120558726103,False,0.0185185185185185,,-6.19,0,False,0.1829,0.1829,0.0,0.007875,0.0763,False,non_essential,,broad_selective
P64606,mlaE,,,,,,,,,,,False,b3194,100.0,1,0.0,0.054,0.0001,False,ok (head cv_auroc=0.809),0.0308,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.711396055308962,False,-0.0549582817874,False,0.0,,-5.665,0,False,0.1186,0.1186,0.0,0.0116125,0.0521,False,non_essential,,broad_selective
P64612,zapE,,,,,,,,,,,False,b3232,100.0,1,0.0,0.081,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.625595229653501,False,-0.72007461363,False,0.0,,-3.718,0,False,0.1043,0.1043,0.0,0.0,0.0417,False,non_essential,,broad_human_homolog
P64636,yrfG,,,,,,,,,,,False,b3399,100.0,1,0.0,0.0409999999999999,0.0004,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b3399,100.0,in_model,,,deferred,,,,False,False,-0.756506428785058,False,-0.0787019378103,False,0.0,,-2.561,0,False,0.1261,0.1261,0.0,0.0002,0.0505,False,non_essential,,broad_selective
P66817,diaA,,,,,,,,,,,False,b3149,100.0,1,0.0,0.081,0.0002,False,ok (head cv_auroc=0.809),0.0921,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.748648391239037,False,-0.641344948404,False,0.037037037037037,,-5.102,0,False,0.1248,0.1248,0.0,0.03466249999999999,0.0638,False,non_essential,,broad_selective
P66899,ygeX,,,,,,,,,,,False,b2871,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b2871,100.0,in_model,,,deferred,,,,False,False,-0.474366892523876,False,-0.263651851981,False,0.0,,-5.065,0,False,0.0791,0.0791,0.0,0.0,0.0316,False,non_essential,,broad_selective
P66948,bepA,,,,,,,,,,,False,b2494,100.0,1,0.0,0.0409999999999999,0.0023,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.302231476411877,False,-0.254918831212,False,0.0,,-5.861,0,False,0.0504,0.0504,0.0,0.0014375,0.0207,False,non_essential,,broad_selective
P67095,yfcE,,,,,,,,,,,False,b2300,100.0,1,0.0,0.0139999999999999,0.0832,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.257051876653152,False,0.273464130081,False,0.0,,-5.187,0,False,0.0428,0.0428,0.0,0.052,0.0379,False,non_essential,,broad_selective
P67430,nemR,,,,,,,,,,,False,b1649,100.0,1,0.071,0.054,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.464072851333408,False,-0.0732237634125,False,0.0,,,0,False,0.0773,0.0773,0.071,0.0,0.0451,False,non_essential,,broad_selective
P67444,xanQ,,,,,,,,,,,False,b2882,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b2882,100.0,in_model,,,deferred,,,,False,False,-0.122884173921018,False,0.263849360498,False,0.0,,-2.116,0,False,0.0205,0.0205,0.0,0.0,0.0082,False,non_essential,,broad_human_homolog
P67603,yqfB,,,,,,,,,,,False,b2900,100.0,1,0.0,0.0409999999999999,0.0005,False,ok (head cv_auroc=0.809),0.0345,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.350534379892736,False,-0.209200038346,False,0.0,,-5.427,0,False,0.0584,0.0584,0.0,0.01325,0.0287,False,non_essential,,broad_selective
P67910,hldD,,,,,,,,,,,False,b3619,100.0,1,0.429,0.27,0.0795,False,ok (head cv_auroc=0.809),0.194,False,ok (37 refs),False,1.0,b3619,100.0,in_model,,,deferred,,,,False,False,-6.0845684047752,True,-1.44019716826,False,0.9444444444444444,,-6.959,1,False,1.0,1.0,0.429,0.09795000000000001,0.525,False,likely_essential,Rousset18,broad_selective
P68183,malG,,,,,,,,,,,False,b4032,100.0,1,0.0,0.054,0.0004,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b4032,100.0,in_model,,,deferred,,,,False,False,-0.195174631098968,False,0.189429986792,False,0.0,,-4.572,0,False,0.0325,0.0325,0.0,0.0002,0.0131,False,non_essential,,broad_selective
P68187,malK,,,,,,,,,,,False,b4035,100.0,1,0.0,0.0139999999999999,0.0691,False,ok (head cv_auroc=0.809),0.0804,False,ok (37 refs),False,1.0,b4035,100.0,in_model,,,deferred,,,,False,False,-0.466733121395075,False,-0.114614428511,False,0.0,,-4.617,0,False,0.0778,0.0778,0.0,0.05867,0.0546,False,non_essential,,broad_human_homolog
P68398,tadA,,,,,,,,,,,True,b2559,100.0,1,0.857,0.77,0.935,True,ok (head cv_auroc=0.809),0.5009,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,True,-1.01220572970986,False,-0.24682788956,False,0.0,0.633435843808696,,1,True,0.3666,1.0,1.0,0.7722125,0.9089,True,essential,Goodall;Ecoli;ProteomeLM;Geptop,broad_human_homolog
P68679,rpsU,,,,,,,,,,,True,b3065,100.0,1,0.857,0.743,0.9946,True,ok (head cv_auroc=0.809),0.1386,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,True,-6.54409241937225,True,-7.75752048278,True,0.9444444444444444,,,3,True,1.0,1.0,1.0,0.6736,0.8694,True,essential,Goodall;Rousset18;Wang18;Ecoli;ProteomeLM,broad_selective
P68688,grxA,,,,,,,,,,,False,b0849,100.0,1,0.0,0.054,0.0,False,ok (head cv_auroc=0.809),0.0308,False,ok (37 refs),False,1.0,b0849,100.0,in_model,,,deferred,,,,False,False,-0.413736941738173,False,0.178196306416,False,0.0,,-6.335,0,False,0.069,0.069,0.0,0.00924,0.0313,False,non_essential,,broad_human_homolog
P68699,atpE,,,,,,,,,,,False,b3737,100.0,1,0.0,0.4589999999999999,0.0002,False,ok (head cv_auroc=0.809),0.2117,False,ok (37 refs),False,0.3249,b3737,100.0,in_model,,,deferred,,,,False,False,,False,-1.23372632124,False,0.3703703703703703,,,0,False,0.1234,0.1234,0.0,0.06361,0.0748,False,non_essential,,broad_selective
P68739,nfi,,,,,,,,,,,False,b3998,100.0,1,0.0,0.0409999999999999,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.602987693694258,False,0.210776913257,False,0.0,,-4.248,0,False,0.1005,0.1005,0.0,0.0,0.0402,False,non_essential,,broad_human_homolog
P68767,pepA,,,,,,,,,,,False,b4260,100.0,1,0.0,0.473,0.0082,False,ok (head cv_auroc=0.809),0.0475,False,ok (37 refs),False,1.0,b4260,100.0,in_model,,,deferred,,,,False,False,-1.45554665274972,False,-1.83301494958,False,0.074074074074074,,-2.84,0,False,0.2426,0.2426,0.0,0.018349999999999998,0.1044,False,non_essential,,broad_human_homolog
P68919,rplY,,,,,,,,,,,False,b2185,100.0,1,0.929,0.662,0.0103,False,ok (head cv_auroc=0.809),0.1697,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,True,-6.17247918844272,True,-7.561024616,True,0.7777777777777778,,,3,True,1.0,1.0,0.929,0.070075,0.6138,True,essential,Goodall;Rousset18;Wang18,broad_selective
P69054,sdhC,,,,,,,,,,,False,b0721,100.0,1,0.0,0.203,0.0466,False,ok (head cv_auroc=0.809),0.1593,False,ok (37 refs),False,0.9599,b0721,100.0,in_model,,,deferred,,,,False,False,-1.00609607421472,False,-0.337839412,False,0.0,,-6.336,0,False,0.1677,0.1677,0.0,0.07109,0.0955,False,non_essential,,broad_selective
